  0.000000000	 -3.000000000	 -3.000000000	  0.000000000
  0.001000000	 -3.000000000	 -3.000000000	  0.000000000
  0.002000000	 -3.000000000	 -3.000000000	  0.000000000
  0.003000000	 -3.000000000	 -3.000000000	  0.000000000
  0.004000000	 -3.000000000	 -3.000000000	  0.000000000
  0.005000000	 -3.000000000	 -3.000000000	  0.000000000
  0.006000000	 -3.000000000	 -3.000000000	  0.000000000
  0.007000000	 -3.000000000	 -3.000000000	  0.000000000
  0.008000000	 -3.000000000	 -3.000000000	  0.000000000
  0.009000000	 -3.000000000	 -3.000000000	  0.000000000
  0.010000000	 -3.000000000	 -3.000000000	  0.000000000
  0.011000000	 -3.000000000	 -3.000000000	  0.000000000
  0.012000000	 -3.000000000	 -3.000000000	  0.000000000
  0.013000000	 -3.000000000	 -3.000000000	  0.000000000
  0.014000000	 -3.000000000	 -3.000000000	  0.000000000
  0.015000000	 -3.000000000	 -3.000000000	  0.000000000
  0.016000000	 -3.000000000	 -3.000000000	  0.000000000
  0.017000000	 -3.000000000	 -3.000000000	  0.000000000
  0.018000000	 -3.000000000	 -3.000000000	  0.000000000
  0.019000000	 -3.000000000	 -3.000000000	  0.000000000
  0.020000000	 -3.000000000	 -3.000000000	  0.000000000
  0.021000000	 -3.000000000	 -3.000000000	  0.000000000
  0.022000000	 -3.000000000	 -3.000000000	  0.000000000
  0.023000000	 -3.000000000	 -3.000000000	  0.000000000
  0.024000000	 -3.000000000	 -3.000000000	  0.000000000
  0.025000000	 -3.000000000	 -3.000000000	  0.000000000
  0.026000000	 -3.000000000	 -3.000000000	  0.000000000
  0.027000000	 -3.000000000	 -3.000000000	  0.000000000
  0.028000000	 -3.000000000	 -3.000000000	  0.000000000
  0.029000000	 -3.000000000	 -3.000000000	  0.000000000
  0.030000000	 -3.000000000	 -3.000000000	  0.000000000
  0.031000000	 -3.000000000	 -3.000000000	  0.000000000
  0.032000000	 -3.000000000	 -3.000000000	  0.000000000
  0.033000000	 -3.000000000	 -3.000000000	  0.000000000
  0.034000000	 -3.000000000	 -3.000000000	  0.000000000
  0.035000000	 -3.000000000	 -3.000000000	  0.000000000
  0.036000000	 -3.000000000	 -3.000000000	  0.000000000
  0.037000000	 -3.000000000	 -3.000000000	  0.000000000
  0.038000000	 -3.000000000	 -3.000000000	  0.000000000
  0.039000000	 -3.000000000	 -3.000000000	  0.000000000
  0.040000000	 -3.000000000	 -3.000000000	  0.000000000
  0.041000000	 -3.000000000	 -3.000000000	  0.000000000
  0.042000000	 -3.000000000	 -3.000000000	  0.000000000
  0.043000000	 -3.000000000	 -3.000000000	  0.000000000
  0.044000000	 -3.000000000	 -3.000000000	  0.000000000
  0.045000000	 -3.000000000	 -3.000000000	  0.000000000
  0.046000000	 -3.000000000	 -3.000000000	  0.000000000
  0.047000000	 -3.000000000	 -3.000000000	  0.000000000
  0.048000000	 -3.000000000	 -3.000000000	  0.000000000
  0.049000000	 -3.000000000	 -3.000000000	  0.000000000
  0.050000000	 -3.000000000	 -3.000000000	  0.000000000
  0.051000000	 -3.000000000	 -3.000000000	  0.000000000
  0.052000000	 -3.000000000	 -3.000000000	  0.000000000
  0.053000000	 -3.000000000	 -3.000000000	  0.000000000
  0.054000000	 -3.000000000	 -3.000000000	  0.000000000
  0.055000000	 -3.000000000	 -3.000000000	  0.000000000
  0.056000000	 -3.000000000	 -3.000000000	  0.000000000
  0.057000000	 -3.000000000	 -3.000000000	  0.000000000
  0.058000000	 -3.000000000	 -3.000000000	  0.000000000
  0.059000000	 -3.000000000	 -3.000000000	  0.000000000
  0.060000000	 -3.000000000	 -3.000000000	  0.000000000
  0.061000000	 -3.000000000	 -3.000000000	  0.000000000
  0.062000000	 -3.000000000	 -3.000000000	  0.000000000
  0.063000000	 -3.000000000	 -3.000000000	  0.000000000
  0.064000000	 -3.000000000	 -3.000000000	  0.000000000
  0.065000000	 -3.000000000	 -3.000000000	  0.000000000
  0.066000000	 -3.000000000	 -3.000000000	  0.000000000
  0.067000000	 -3.000000000	 -3.000000000	  0.000000000
  0.068000000	 -3.000000000	 -3.000000000	  0.000000000
  0.069000000	 -3.000000000	 -3.000000000	  0.000000000
  0.070000000	 -3.000000000	 -3.000000000	  0.000000000
  0.071000000	 -3.000000000	 -3.000000000	  0.000000000
  0.072000000	 -3.000000000	 -3.000000000	  0.000000000
  0.073000000	 -3.000000000	 -3.000000000	  0.000000000
